"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,107.61,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,107.71,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,109.41,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,109.51,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,107.41,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,110.21,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,106.91,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,107.91,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,107.21,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,108.51,,
"GRC","Greece","201","Index of industrial production","201811","November 2018","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,110.31,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,97.61,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,96.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.01,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,98.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.21,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,101.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,97.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,101.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,102.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,101.31,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,99.91,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,98.51,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,97.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,102.21,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,101.31,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,100.01,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,101.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,101.01,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.31,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,101.91,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,102.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,102.01,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,105.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,105.81,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,105.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,106.81,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,106.21,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,102.81,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,106.81,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,106.21,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,108.11,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,105.91,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,107.51,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,109.01,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,109.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,108.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,108.81,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,110.71,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,109.41,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,107.31,,
"HUN","Hungary","201","Index of industrial production","201811","November 2018","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,111.41,,
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,99.28,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,101.42,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,103.55,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,107.17,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,105.74,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,105.03,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.23,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,96.25,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,93.74,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,92.88,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,95.57,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.15,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,94.68,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,90.76,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,88.78,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,87.59,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,89.61,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,91.63,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,93.9,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,97.53,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,92.28,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,88.63,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,88.01,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,88.6,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,86.84,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,86.16,"E","Estimated value"
"ISL","Iceland","201","Index of industrial production","201811","November 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,87.56,"E","Estimated value"
